timestamp,open,target_value,volume,item_id
2017-07-11,144.729996,145.529999,19781800,1219
2017-07-12,145.869995,145.740005,24884500,1220
2017-07-13,145.5,147.770004,25199400,1221
2017-07-14,147.970001,149.039993,20132100,1222
2017-07-17,148.820007,149.559998,23793500,1223
2017-07-18,149.199997,150.080002,17868800,1224
2017-07-19,150.479996,151.020004,20923000,1225
2017-07-20,151.5,150.339996,17243700,1226
2017-07-21,149.990005,150.270004,26252600,1227
2017-07-24,150.580002,152.089996,21493200,1228
2017-07-25,151.800003,152.740005,18853900,1229
2017-07-26,153.350006,153.460007,15781000,1230
2017-07-27,153.75,150.559998,32476300,1231
2017-07-28,149.889999,149.5,17213700,1232
2017-07-31,149.899994,148.729996,19845900,1233
2017-08-01,149.100006,150.050003,35368600,1234
2017-08-02,159.279999,157.139999,69936800,1235
2017-08-03,157.050003,155.570007,27097300,1236
2017-08-04,156.070007,156.389999,20559900,1237
2017-08-07,157.059998,158.809998,21870300,1238
2017-08-08,158.600006,160.080002,36205900,1239
2017-08-09,159.259995,161.059998,26131500,1240
2017-08-10,159.899994,155.320007,40804300,1241
2017-08-11,156.600006,157.479996,26257100,1242
2017-08-14,159.320007,159.850006,22028200,1243
2017-08-15,160.660004,161.600006,29465500,1244
2017-08-16,161.940002,160.949997,27671600,1245
2017-08-17,160.520004,157.860001,27940600,1246
2017-08-18,157.860001,157.5,27428100,1247
2017-08-21,157.5,157.210007,26368500,1248
2017-08-22,158.229996,159.779999,21604600,1249
2017-08-23,159.070007,159.979996,19399100,1250
2017-08-24,160.429993,159.270004,19818900,1251
2017-08-25,159.649994,159.860001,25480100,1252
2017-08-28,160.139999,161.470001,25966000,1253
2017-08-29,160.100006,162.910004,29516900,1254
2017-08-30,163.800003,163.350006,27269600,1255
2017-08-31,163.639999,164,26785100,1256
2017-09-01,164.800003,164.050003,16552800,1257
